rollout/ep_len_mean,time/fps,rollout/ep_rew_mean,time/total_timesteps,time/time_elapsed,time/episodes,train/learning_rate,train/MSE_loss,train/MSE_losses,train/Beta,train/n_updates,train/critic_loss,train/critic_los,train/loss,train/actor_loss,train/RL_loss,train/Main_losses
461.95,158,461.95,225398,1419,492,0.001,0.2670222520828247,0.3470380252599716,0.02,224813,0.8273432187885046,0.15083691477775574,-93.22845458984375,-91.9988689880371,-93.2818603515625,-91.92946142578126
465.96,158,465.96,227398,1431,496,0.001,0.27993354201316833,0.34456859111785887,0.012,226813,0.4301074007153511,0.2735100984573364,-91.74507904052734,-91.57094854736329,-91.77867126464844,-91.5296003112793
465.96,158,465.96,229398,1444,500,0.001,0.29092487692832947,0.31862119466066363,0.004,228813,0.42661505375802516,0.22821930050849915,-90.17909240722656,-91.56651336669921,-90.19072723388672,-91.55376837158204
465.96,158,465.96,231398,1456,504,0.001,0.3383346498012543,0.35769652599096297,0,230813,0.38793547488749025,0.7463839650154114,-90.83084106445312,-91.55319631958008,-90.83084106445312,-91.55319631958008
465.96,158,465.96,233398,1468,508,0.001,0.7228028774261475,0.6488000068664551,0,232813,0.4978506092876196,0.46037769317626953,-89.54204559326172,-91.69942233276367,-89.54204559326172,-91.69942233276367
467.76,158,467.76,235398,1480,512,0.001,0.8368479609489441,0.6596305453777314,0,234813,0.6166154990792274,0.41686195135116577,-92.50653839111328,-91.48068899536133,-92.50653839111328,-91.48068899536133
478.42,159,478.42,237398,1493,516,0.001,0.5355488657951355,0.6090104659795761,0,236813,0.6373534370064735,2.422494649887085,-90.36175537109375,-91.21118121337891,-90.36175537109375,-91.21118121337891
478.42,159,478.42,239398,1505,520,0.001,0.5718373656272888,0.5677107998132706,0,238813,0.5478337830603123,0.42814964056015015,-90.7065200805664,-91.25587182617187,-90.7065200805664,-91.25587182617187
478.42,159,478.42,241398,1517,524,0.001,0.39954444766044617,0.4384935157299042,0,240813,0.3680251348018646,0.09852257370948792,-89.98948669433594,-90.99106536865234,-89.98948669433594,-90.99106536865234
478.42,159,478.42,243398,1529,528,0.001,0.31971603631973267,0.4301983605623245,0,242813,0.3704459393247962,0.1265033483505249,-90.85618591308594,-91.10939147949219,-90.85618591308594,-91.10939147949219
478.42,159,478.42,245398,1541,532,0.001,0.47049516439437866,0.37921343064308166,0,244813,0.5132676555737853,0.2118527591228485,-91.89718627929688,-90.97731094360351,-91.89718627929688,-90.97731094360351
478.42,159,478.42,247398,1553,536,0.001,0.3686113953590393,0.4247193011045456,0,246813,0.39648436288535593,0.2925167679786682,-92.17738342285156,-90.77998590087891,-92.17738342285156,-90.77998590087891
478.42,159,478.42,249398,1565,540,0.001,0.4984126091003418,0.4857533574104309,0,248813,0.4894118343144655,0.4208475351333618,-90.37281799316406,-90.41989981079101,-90.37281799316406,-90.41989981079101
478.42,159,478.42,251398,1577,544,0.001,0.4782964289188385,0.48393098926544187,0,250813,0.7041214202344418,0.25936707854270935,-92.46503448486328,-90.19945629882812,-92.46503448486328,-90.19945629882812
478.42,159,478.42,253398,1589,548,0.001,0.37933316826820374,0.47484398186206817,0,252813,0.4808151042163372,0.40518710017204285,-88.28648376464844,-89.90789920043946,-88.28648376464844,-89.90789920043946
478.42,159,478.42,255398,1601,552,0.001,0.42409205436706543,0.4536530925035477,0,254813,0.4536570117250085,0.17592382431030273,-88.86097717285156,-89.42992221069336,-88.86097717285156,-89.42992221069336
480.76,159,480.76,257377,1613,556,0.001,0.3355071246623993,0.38093603575229645,0,256797,0.4122146648615599,0.18609094619750977,-90.7852554321289,-89.42804864501953,-90.7852554321289,-89.42804864501953
479.89,159,479.89,258976,1623,560,0.001,0.38797277212142944,0.346964924007046,0,258391,0.22501990029757674,0.05502708628773689,-89.89165496826172,-89.01404369120695,-89.89165496826172,-89.01404369120695
479.89,159,479.89,260976,1635,564,0.001,0.34918197989463806,0.42123308444023133,0,260391,0.39884454490244386,0.23190435767173767,-91.16261291503906,-89.62292584228516,-91.16261291503906,-89.62292584228516
479.89,159,479.89,262976,1647,568,0.001,0.45059171319007874,0.42717682456970213,0,262391,0.18865220831334592,0.08492924273014069,-90.91287231445312,-89.59891262817384,-90.91287231445312,-89.59891262817384
481.94,159,481.94,264976,1660,572,0.001,0.4911681115627289,0.4715594936609268,0,264391,0.34933742267638446,0.10199004411697388,-90.77012634277344,-89.7196809387207,-90.77012634277344,-89.7196809387207
482.89,159,482.89,266976,1672,576,0.001,0.6113635301589966,0.5074488792419434,0,266391,0.4620082550272345,0.06025400757789612,-90.20001983642578,-89.99599670410156,-90.20001983642578,-89.99599670410156
482.89,159,482.89,268976,1684,580,0.001,0.4988797605037689,0.49575559759140014,0,268391,0.3449649384766817,0.16508233547210693,-89.80375671386719,-90.25564349365234,-89.80375671386719,-90.25564349365234
491.21,159,491.21,270976,1696,584,0.001,0.5078015923500061,0.513235021352768,0,270391,0.5526243514418602,0.5706523656845093,-89.08921813964844,-90.05785037231445,-89.08921813964844,-90.05785037231445
495.78,159,495.78,272976,1708,588,0.001,0.5551088452339172,0.6552258003950119,0,272391,0.24134812511503698,0.07513908296823502,-89.40962982177734,-90.2113946838379,-89.40962982177734,-90.2113946838379
495.78,159,495.78,274976,1720,592,0.001,0.6047429442405701,0.5319654089212418,0,274391,0.3195882547497749,0.18008580803871155,-90.60773468017578,-90.46788150024415,-90.60773468017578,-90.46788150024415
495.78,159,495.78,276976,1732,596,0.001,0.33734312653541565,0.4018001606464386,0,276391,0.25968265944719315,0.23897302150726318,-91.37132263183594,-90.57485574340821,-91.37132263183594,-90.57485574340821
492.36,159,492.36,278634,1742,600,0.001,0.6200532913208008,0.694834399588254,0,278049,0.3495144860317864,0.2353338599205017,-90.50216674804688,-90.61050251552037,-90.50216674804688,-90.61050251552037
487.65,159,487.65,280163,1752,604,0.001,0.44817259907722473,0.5271573273147024,0,279716,0.2773252465557761,0.1554589569568634,-88.31452941894531,-90.10117511284061,-88.31452941894531,-90.10117511284061
486.95,159,486.95,282093,1763,608,0.001,0.7042005658149719,0.6539935114383697,0,281508,0.22279262789338827,0.08469918370246887,-90.70732116699219,-90.36453353881836,-90.70732116699219,-90.36453353881836
485.0,159,485.0,283898,1774,612,0.001,0.8881245851516724,0.6125779362916947,0,283313,0.23686309139430523,0.07343740016222,-89.39897918701172,-90.75743179321289,-89.39897918701172,-90.75743179321289
485.0,159,485.0,285898,1786,616,0.001,0.5481401681900024,0.5684674754142761,0,285313,0.7136054922416806,0.6485186815261841,-91.18599700927734,-91.14001147460938,-91.18599700927734,-91.14001147460938
485.0,160,485.0,287898,1799,620,0.001,0.5335345268249512,0.5561498409509659,0,287313,0.36892607815563677,0.08662354946136475,-90.32622528076172,-91.2279737854004,-90.32622528076172,-91.2279737854004
485.0,160,485.0,289898,1811,624,0.001,0.5942157506942749,0.48337371230125425,0,289313,0.6839567303732037,0.1455846130847931,-91.13349151611328,-91.4981418762207,-91.13349151611328,-91.4981418762207
485.0,160,485.0,291898,1823,628,0.001,0.6921773552894592,0.5903079768419266,0,291313,0.26101692697405815,0.15036869049072266,-91.47671508789062,-91.67094677734374,-91.47671508789062,-91.67094677734374
485.0,160,485.0,293898,1835,632,0.001,0.8193975687026978,0.6656374534368515,0,293313,0.2292233365252614,0.3598407506942749,-91.85210418701172,-91.87775598144532,-91.85210418701172,-91.87775598144532
485.0,160,485.0,295898,1847,636,0.001,0.7057978510856628,0.6300858514308929,0,295313,0.16391266391053796,0.11843381822109222,-90.7640380859375,-92.0659305114746,-90.7640380859375,-92.0659305114746
485.0,160,485.0,297898,1859,640,0.001,0.6976566910743713,0.7075221874713897,0,297313,0.45293390124291183,0.31335318088531494,-91.71036529541016,-92.22428695678711,-91.71036529541016,-92.22428695678711
485.0,160,485.0,299898,1871,644,0.001,0.7256379723548889,0.725177419424057,0,299313,0.6238795706778765,0.09172515571117401,-91.94123077392578,-92.52197454833984,-91.94123077392578,-92.52197454833984
