time/time_elapsed,time/fps,time/episodes,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,train/RL_loss,train/actor_loss,train/loss,train/learning_rate,train/MSE_loss,train/Main_losses,train/MSE_losses,train/critic_loss,train/n_updates,train/Beta,train/critic_los
171,206,116,35527,-109.52483053,266.22,2.0624403953552246,1.2948009648493357,2.0624403953552246,0.001,6.934182643890381,1.2948009648493357,7.996724384171622,1.3175908720919065,26243,0.0,1.4986042976379395
173,206,120,35766,-109.94245305999999,249.42,3.2687671184539795,1.6827125480329548,3.2687671184539795,0.001,8.809148788452148,1.6827125480329548,7.9945693545871315,1.4513745431630116,26484,0.0,1.781076431274414
174,206,124,36001,-109.31775042000001,249.94,3.785029172897339,2.236002946593638,3.785029172897339,0.001,7.681257247924805,2.236002946593638,7.9401646646960025,1.6860488601799668,26717,0.0,0.8207019567489624
176,205,128,36209,-108.71844265,232.75,2.430229663848877,1.9174845056539331,2.430229663848877,0.001,7.289113998413086,1.9174845056539331,7.753873860394513,1.488912509246306,26931,0.0,0.7492401599884033
177,205,132,36409,-107.96223347000002,197.67,1.9753570556640625,2.5045220639843206,1.9753570556640625,0.001,7.692328929901123,2.5045220639843206,7.7546365811274605,1.238458738877223,27134,0.0,1.435124397277832
178,204,136,36638,-107.51628617000001,181.84,3.7693939208984375,2.401928113709236,3.7693939208984375,0.001,6.84667444229126,2.401928113709236,7.561682109175058,1.5933130851079678,27360,0.0,1.3247685432434082
180,204,140,36850,-106.49981796000002,148.71,1.0255674123764038,2.2318410621634843,1.0255674123764038,0.001,7.143802165985107,2.2318410621634843,7.854524086261618,1.302651218299208,27575,0.0,1.1424460411071777
181,204,144,37050,-104.95702165,129.34,1.5374042987823486,2.8724085956811907,1.5374042987823486,0.001,7.368190765380859,2.8724085956811907,7.797863030433655,1.9808572858572007,27768,0.0,2.7448887825012207
182,203,148,37277,-104.49320163,96.74,0.6846753358840942,3.0894540368482986,0.6846753358840942,0.001,6.649172306060791,3.0894540368482986,7.732852606937803,2.029513705907197,27995,0.0,0.7093179225921631
184,203,152,37494,-104.38044129999999,95.93,4.190110206604004,3.1050679783026376,4.190110206604004,0.001,8.74159049987793,3.1050679783026376,7.959413647651672,2.121416230590976,28225,0.0,1.614044427871704
