time/total_timesteps,time/fps,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/episodes,train/critic_loss,train/learning_rate,train/actor_loss,train/loss,train/MSE_loss,train/n_updates,train/critic_los,train/Main_losses,train/RL_loss,train/MSE_losses,train/Beta
54093,161,5.8,335,5.8,9260,0.04295560345053673,0.001,-3.3732097148895264,-3.3391191959381104,1.568664789199829,53996,0.04639233648777008,-3.3732097148895264,-3.3391191959381104,1.5741513570149739,-0.0
54117,161,5.82,335,5.82,9264,0.0522068285693725,0.001,-3.3727644284566245,-3.3648600578308105,1.5801763534545898,54019,0.071967214345932,-3.3727644284566245,-3.3648600578308105,1.5907891591389973,-0.0
54140,161,5.81,335,5.81,9268,0.048550184816122055,0.001,-3.252441962560018,-3.063746929168701,1.7151850461959839,54042,0.052276499569416046,-3.252441962560018,-3.063746929168701,1.6639779011408489,-0.0
54163,161,5.8,335,5.8,9272,0.04075965881347656,0.001,-3.110171914100647,-3.2018730640411377,1.623274803161621,54065,0.04350774735212326,-3.110171914100647,-3.2018730640411377,1.6890036463737488,-0.0
54184,161,5.77,335,5.77,9276,0.041836911191542946,0.001,-3.3305384318033853,-3.1684181690216064,1.674317717552185,54087,0.05575832724571228,-3.3305384318033853,-3.1684181690216064,1.603198806444804,-0.0
54208,161,5.78,335,5.78,9280,0.03847552618632714,0.001,-3.378539562225342,-3.5337884426116943,1.557072401046753,54110,0.051709964871406555,-3.378539562225342,-3.5337884426116943,1.5936625798543294,-0.0
54232,161,5.8,336,5.8,9284,0.039666712284088135,0.001,-3.2666357358296714,-3.2692387104034424,1.6571868658065796,54134,0.03625178337097168,-3.2666357358296714,-3.2692387104034424,1.6488736470540364,-0.0
54256,161,5.81,336,5.81,9288,0.037568271692310064,0.001,-3.242464462916056,-3.4088830947875977,1.56043541431427,54159,0.032090142369270325,-3.242464462916056,-3.4088830947875977,1.6423287391662598,-0.0
54279,161,5.8,336,5.8,9292,0.04445704941948255,0.001,-3.5103039741516113,-3.589801549911499,1.5418654680252075,54182,0.0373990461230278,-3.5103039741516113,-3.589801549911499,1.5468755960464478,-0.0
54301,161,5.77,336,5.77,9296,0.03344083279371261,0.001,-3.261403441429138,-3.1820764541625977,1.6927471160888672,54203,0.03039354458451271,-3.261403441429138,-3.1820764541625977,1.6532143354415894,-0.0
54325,161,5.78,336,5.78,9300,0.03612738661468029,0.001,-3.2230037848154702,-3.1954431533813477,1.6566741466522217,54227,0.04515371471643448,-3.2230037848154702,-3.1954431533813477,1.645594636599223,-0.0
54349,161,5.79,336,5.79,9304,0.03986426287641128,0.001,-3.239731947580973,-3.383122444152832,1.5957870483398438,54251,0.03688802197575569,-3.239731947580973,-3.383122444152832,1.6444673935572307,-0.0
54372,161,5.78,336,5.78,9308,0.03521577045321465,0.001,-3.302311897277832,-3.214721202850342,1.6644387245178223,54274,0.03905060142278671,-3.302311897277832,-3.214721202850342,1.6338807741800945,-0.0
54396,161,5.79,337,5.79,9312,0.044449216996630035,0.001,-3.295265038808187,-3.2251243591308594,1.6507149934768677,54298,0.04243236780166626,-3.295265038808187,-3.2251243591308594,1.6247191826502483,-0.0
54420,161,5.79,337,5.79,9316,0.03837596563001474,0.001,-3.3016463915506997,-3.341376781463623,1.587557315826416,54322,0.04678305983543396,-3.3016463915506997,-3.341376781463623,1.6173097689946492,-0.0
54443,161,5.79,337,5.79,9320,0.04080601260066032,0.001,-3.2832953929901123,-3.2917070388793945,1.6331326961517334,54345,0.06580408662557602,-3.2832953929901123,-3.2917070388793945,1.6368383169174194,-0.0
54466,161,5.78,337,5.78,9324,0.05307132042944431,0.001,-3.341520388921102,-3.6359810829162598,1.4960426092147827,54368,0.049308836460113525,-3.341520388921102,-3.6359810829162598,1.607334057490031,-0.0
54489,161,5.77,337,5.77,9328,0.046950604456166424,0.001,-3.4082663853963218,-3.193547010421753,1.6531758308410645,54392,0.0519118495285511,-3.4082663853963218,-3.193547010421753,1.5894635518391926,-0.0
54513,161,5.79,337,5.79,9332,0.0477103249480327,0.001,-3.282726764678955,-3.2221035957336426,1.7448540925979614,54415,0.05702719837427139,-3.282726764678955,-3.2221035957336426,1.6548935174942017,-0.0
54537,161,5.79,337,5.79,9336,0.043548138812184334,0.001,-3.2594031492869058,-3.331925868988037,1.5787982940673828,54439,0.047883883118629456,-3.2594031492869058,-3.331925868988037,1.6341042518615723,-0.0
54559,161,5.79,338,5.79,9340,0.04731540816525618,0.001,-3.5210488637288413,-3.6479668617248535,1.5073412656784058,54462,0.04534568265080452,-3.5210488637288413,-3.6479668617248535,1.5636095603307087,-0.0
54584,161,5.81,338,5.81,9344,0.05120370661218961,0.001,-3.2181803385416665,-3.2241532802581787,1.6352285146713257,54486,0.05893736705183983,-3.2181803385416665,-3.2241532802581787,1.662169377009074,-0.0
54606,161,5.79,338,5.79,9348,0.04547045131524404,0.001,-3.4319774309794107,-3.3344175815582275,1.5893698930740356,54509,0.023787623271346092,-3.4319774309794107,-3.3344175815582275,1.570288101832072,-0.0
54630,161,5.81,338,5.81,9352,0.04395355936139822,0.001,-3.1066060860951743,-3.1968865394592285,1.6788527965545654,54532,0.024167532101273537,-3.1066060860951743,-3.1968865394592285,1.7058632771174114,-0.0
54653,161,5.82,338,5.82,9356,0.04363090693950653,0.001,-3.3571724891662598,-3.4335718154907227,1.593754529953003,54555,0.04691928252577782,-3.3571724891662598,-3.4335718154907227,1.6107175946235657,-0.0
54677,161,5.84,338,5.84,9360,0.039989093939463295,0.001,-3.427314360936483,-3.57140851020813,1.531087875366211,54579,0.035765357315540314,-3.427314360936483,-3.57140851020813,1.5853617191314697,-0.0
54702,161,5.85,338,5.85,9364,0.052708378327744346,0.001,-3.287948250770569,-3.2183709144592285,1.6437827348709106,54604,0.05439227074384689,-3.287948250770569,-3.2183709144592285,1.6270750761032104,-0.0
54724,161,5.84,339,5.84,9368,0.06261741432050864,0.001,-3.241637945175171,-3.149869918823242,1.6636698246002197,54627,0.04270464926958084,-3.241637945175171,-3.149869918823242,1.657367467880249,-0.0
54747,161,5.84,339,5.84,9372,0.03176612965762615,0.001,-3.2758597135543823,-3.3824782371520996,1.5367425680160522,54649,0.034482505172491074,-3.2758597135543823,-3.3824782371520996,1.6132633090019226,-0.0
54771,161,5.87,339,5.87,9376,0.04461717357238134,0.001,-3.274513006210327,-3.196145534515381,1.6628597974777222,54673,0.03152763843536377,-3.274513006210327,-3.196145534515381,1.6225324074427288,-0.0
54793,161,5.85,339,5.85,9380,0.04679219424724579,0.001,-3.3038666248321533,-3.4696428775787354,1.585896611213684,54695,0.05354887619614601,-3.3038666248321533,-3.4696428775787354,1.6105448404947917,-0.0
54816,161,5.84,339,5.84,9384,0.03593856506049633,0.001,-3.174558480580648,-3.2067346572875977,1.662254810333252,54718,0.04611087590456009,-3.174558480580648,-3.2067346572875977,1.6745527585347493,-0.0
54838,161,5.82,339,5.82,9388,0.040797472621003784,0.001,-3.3243374029795327,-3.436523914337158,1.5679128170013428,54740,0.0444120317697525,-3.3243374029795327,-3.436523914337158,1.6044562260309856,-0.0
54862,161,5.83,339,5.83,9392,0.04026646042863528,0.001,-3.2449823220570884,-3.4643914699554443,1.6109648942947388,54764,0.038691841065883636,-3.2449823220570884,-3.4643914699554443,1.6723417441050212,-0.0
54885,161,5.84,340,5.84,9396,0.03848433867096901,0.001,-3.1890811920166016,-3.3530361652374268,1.5673322677612305,54787,0.028208542615175247,-3.1890811920166016,-3.3530361652374268,1.6523460149765015,-0.0
54909,161,5.84,340,5.84,9400,0.04463967805107435,0.001,-3.2955843607584634,-3.2101964950561523,1.6258834600448608,54811,0.03648754954338074,-3.2955843607584634,-3.2101964950561523,1.6438706318537395,-0.0
54932,161,5.83,340,5.83,9404,0.044044627249240874,0.001,-3.2627676328023276,-3.463580846786499,1.6025478839874268,54834,0.02579791471362114,-3.2627676328023276,-3.463580846786499,1.6534093221028645,-0.0
54956,161,5.84,340,5.84,9408,0.041683013240496315,0.001,-3.416593392690023,-3.451848268508911,1.6031893491744995,54858,0.02806719020009041,-3.416593392690023,-3.451848268508911,1.595741629600525,-0.0
54980,161,5.84,340,5.84,9412,0.044113168492913246,0.001,-3.3990825017293296,-3.3862881660461426,1.5651360750198364,54882,0.048638083040714264,-3.3990825017293296,-3.3862881660461426,1.573310136795044,-0.0
55003,161,5.83,340,5.83,9416,0.047750129674871765,0.001,-3.305309216181437,-3.6104509830474854,1.5030547380447388,54905,0.0426236055791378,-3.305309216181437,-3.6104509830474854,1.5982956886291504,-0.0
55025,161,5.82,341,5.82,9420,0.04193322919309139,0.001,-3.3653651078542075,-3.4438934326171875,1.5760787725448608,54928,0.028541643172502518,-3.3653651078542075,-3.4438934326171875,1.6040088335673015,-0.0
55049,161,5.83,341,5.83,9424,0.048170105864604316,0.001,-3.2117343743642173,-3.516166925430298,1.5562490224838257,54951,0.05045369267463684,-3.2117343743642173,-3.516166925430298,1.6467170317967732,-0.0
55072,161,5.83,341,5.83,9428,0.04760158993303776,0.001,-3.277172088623047,-3.3227181434631348,1.6451337337493896,54974,0.023005500435829163,-3.277172088623047,-3.3227181434631348,1.6476284265518188,-0.0
55094,161,5.81,341,5.81,9432,0.04291757270693779,0.001,-3.384090542793274,-3.3504650592803955,1.6117266416549683,54997,0.055226195603609085,-3.384090542793274,-3.3504650592803955,1.5974705219268799,-0.0
55116,161,5.79,341,5.79,9436,0.0537220382442077,0.001,-3.4417062600453696,-3.3599090576171875,1.5990850925445557,55019,0.05915309488773346,-3.4417062600453696,-3.3599090576171875,1.5699939330418904,-0.0
55140,161,5.81,341,5.81,9440,0.05245358869433403,0.001,-3.2738357384999595,-3.2408275604248047,1.580087661743164,55042,0.0621127150952816,-3.2738357384999595,-3.2408275604248047,1.6207634607950847,-0.0
55162,161,5.78,341,5.78,9444,0.04311627925684055,0.001,-3.2509829998016357,-3.1520605087280273,1.6685644388198853,55065,0.039664968848228455,-3.2509829998016357,-3.1520605087280273,1.63549009958903,-0.0
55184,161,5.78,342,5.78,9448,0.04670287296175957,0.001,-3.262854258219401,-2.9353792667388916,1.718739628791809,55086,0.05040115490555763,-3.262854258219401,-2.9353792667388916,1.6125904719034831,-0.0
55208,161,5.78,342,5.78,9452,0.043525721256931625,0.001,-3.278972069422404,-3.219609260559082,1.66068696975708,55110,0.031923968344926834,-3.278972069422404,-3.219609260559082,1.6432255903879802,-0.0
55232,161,5.79,342,5.79,9456,0.03719070553779602,0.001,-3.312131643295288,-3.3608274459838867,1.6266212463378906,55134,0.03716497868299484,-3.312131643295288,-3.3608274459838867,1.6337647438049316,-0.0
55256,161,5.79,342,5.79,9460,0.04470847609142462,0.001,-3.320477326711019,-3.411921977996826,1.5822603702545166,55158,0.04802130535244942,-3.320477326711019,-3.411921977996826,1.6067154010136921,-0.0
55279,161,5.77,342,5.77,9464,0.043597931042313576,0.001,-3.130839745203654,-2.9783575534820557,1.74095618724823,55181,0.039162859320640564,-3.130839745203654,-2.9783575534820557,1.6696752707163494,-0.0
55304,161,5.8,342,5.8,9468,0.03553342446684837,0.001,-3.307490587234497,-3.446848154067993,1.5718848705291748,55206,0.04099572077393532,-3.307490587234497,-3.446848154067993,1.6201995611190796,-0.0
55327,161,5.8,342,5.8,9472,0.04830929636955261,0.001,-3.4026520252227783,-3.2058663368225098,1.6667450666427612,55229,0.06596282124519348,-3.4026520252227783,-3.2058663368225098,1.5976392428080242,-0.0
55351,161,5.8,343,5.8,9476,0.046019344280163445,0.001,-3.1692943572998047,-3.008986711502075,1.7364858388900757,55253,0.04419458657503128,-3.1692943572998047,-3.008986711502075,1.6540324290593464,-0.0
55375,161,5.82,343,5.82,9480,0.04418494366109371,0.001,-3.226599931716919,-3.0477774143218994,1.6679415702819824,55277,0.04250267520546913,-3.226599931716919,-3.0477774143218994,1.6452094713846843,-0.0
55398,161,5.82,343,5.82,9484,0.05180373229086399,0.001,-3.412454605102539,-3.2746355533599854,1.6294171810150146,55300,0.05854649096727371,-3.412454605102539,-3.2746355533599854,1.5917616685231526,-0.0
55421,161,5.83,343,5.83,9488,0.04629722392807404,0.001,-3.1693092981974282,-2.903031349182129,1.8148741722106934,55323,0.043278008699417114,-3.1693092981974282,-2.903031349182129,1.6809907754262288,-0.0
55443,161,5.81,343,5.81,9492,0.03366600386798382,0.001,-3.291360020637512,-3.1076512336730957,1.7428098917007446,55345,0.038442596793174744,-3.291360020637512,-3.1076512336730957,1.685025691986084,-0.0
55466,161,5.81,343,5.81,9496,0.04535913715759913,0.001,-3.3751654624938965,-3.5378682613372803,1.5124658346176147,55369,0.04603485018014908,-3.3751654624938965,-3.5378682613372803,1.593805193901062,-0.0
55489,161,5.8,343,5.8,9500,0.0434355561931928,0.001,-3.2737587292989097,-3.3710808753967285,1.6026573181152344,55391,0.034774117171764374,-3.2737587292989097,-3.3710808753967285,1.6307454506556194,-0.0
55513,161,5.81,344,5.81,9504,0.05113861244171858,0.001,-3.221398671468099,-3.2153093814849854,1.639237880706787,55415,0.039827004075050354,-3.221398671468099,-3.2153093814849854,1.6263877153396606,-0.0
55537,161,5.81,344,5.81,9508,0.04277186033626398,0.001,-3.309063673019409,-3.1533749103546143,1.6815242767333984,55439,0.063030906021595,-3.309063673019409,-3.1533749103546143,1.6393077373504639,-0.0
55561,161,5.81,344,5.81,9512,0.04069013396898905,0.001,-3.269987424214681,-3.184847116470337,1.7049803733825684,55463,0.04727748781442642,-3.269987424214681,-3.184847116470337,1.633785088857015,-0.0
55585,161,5.82,344,5.82,9516,0.03471778364231189,0.001,-3.4723638693491616,-3.1978752613067627,1.69694983959198,55487,0.024987725540995598,-3.4723638693491616,-3.1978752613067627,1.6084919770558674,-0.0
55608,161,5.83,344,5.83,9520,0.04198390766978264,0.001,-3.371753136316935,-3.2165706157684326,1.6558657884597778,55510,0.03333575278520584,-3.371753136316935,-3.2165706157684326,1.5983635981877644,-0.0
55632,161,5.83,344,5.83,9524,0.04573489104708036,0.001,-3.100483258565267,-3.0680809020996094,1.7002654075622559,55534,0.035708583891391754,-3.100483258565267,-3.0680809020996094,1.710378646850586,-0.0
55656,161,5.84,344,5.84,9528,0.04478715235988299,0.001,-3.3384788036346436,-3.2804839611053467,1.6527684926986694,55558,0.038545481860637665,-3.3384788036346436,-3.2804839611053467,1.6211458444595337,-0.0
55679,161,5.85,345,5.85,9532,0.04197154939174652,0.001,-3.2251668771107993,-3.2334916591644287,1.624007225036621,55581,0.03959174081683159,-3.2251668771107993,-3.2334916591644287,1.6456355651219685,-0.0
55703,161,5.87,345,5.87,9536,0.05032211231688658,0.001,-3.4221152464548745,-3.581301212310791,1.5435177087783813,55605,0.05485345050692558,-3.4221152464548745,-3.581301212310791,1.57681409517924,-0.0
55725,161,5.85,345,5.85,9540,0.047083699703216554,0.001,-3.1537309885025024,-3.103309154510498,1.6620594263076782,55627,0.046191662549972534,-3.1537309885025024,-3.103309154510498,1.6286545395851135,-0.0
55749,161,5.87,345,5.87,9544,0.0455004641165336,0.001,-3.197354316711426,-3.130580425262451,1.6859606504440308,55651,0.04469886049628258,-3.197354316711426,-3.130580425262451,1.6551659107208252,-0.0
55771,161,5.87,345,5.87,9548,0.03515515817950169,0.001,-3.4334729512532554,-3.3041832447052,1.6856648921966553,55674,0.037524886429309845,-3.4334729512532554,-3.3041832447052,1.6055713097254436,-0.0
55795,161,5.87,345,5.87,9552,0.039259886369109154,0.001,-3.2410976886749268,-3.0132319927215576,1.6915404796600342,55697,0.031247220933437347,-3.2410976886749268,-3.0132319927215576,1.6418869892756145,-0.0
55819,161,5.87,345,5.87,9556,0.038956797371308007,0.001,-3.1941425800323486,-3.333414316177368,1.6497091054916382,55721,0.044910602271556854,-3.1941425800323486,-3.333414316177368,1.6742411851882935,-0.0
55842,161,5.86,346,5.86,9560,0.046134489277998604,0.001,-3.1747769514719644,-3.2104578018188477,1.629441499710083,55744,0.058965131640434265,-3.1747769514719644,-3.2104578018188477,1.6636983156204224,-0.0
55865,161,5.86,346,5.86,9564,0.0485122911632061,0.001,-3.5473183393478394,-3.621950626373291,1.547487735748291,55767,0.04125481843948364,-3.5473183393478394,-3.621950626373291,1.5602566003799438,-0.0
55888,161,5.84,346,5.84,9568,0.04875460329155127,0.001,-3.1941179434458413,-3.2808122634887695,1.6223478317260742,55791,0.051482029259204865,-3.1941179434458413,-3.2808122634887695,1.6599825223286946,-0.0
55911,161,5.84,346,5.84,9572,0.0375797754774491,0.001,-3.42179266611735,-3.4257912635803223,1.5773301124572754,55813,0.03758137300610542,-3.42179266611735,-3.4257912635803223,1.5889609257380168,-0.0
55934,161,5.83,346,5.83,9576,0.04246950584153334,0.001,-3.4323976039886475,-3.518447160720825,1.559829831123352,55837,0.05404159426689148,-3.4323976039886475,-3.518447160720825,1.5846749544143677,-0.0
55956,161,5.81,346,5.81,9580,0.04448011890053749,0.001,-3.3121139208475747,-3.389890670776367,1.556679606437683,55859,0.05010763555765152,-3.3121139208475747,-3.389890670776367,1.625629186630249,-0.0
55980,161,5.82,346,5.82,9584,0.04465536835292975,0.001,-3.199188470840454,-3.071310043334961,1.7472552061080933,55882,0.03175770491361618,-3.199188470840454,-3.071310043334961,1.6708354552586873,-0.0
56002,161,5.81,347,5.81,9588,0.05488442182540894,0.001,-3.3127986192703247,-3.317091703414917,1.6605879068374634,55905,0.06430964916944504,-3.3127986192703247,-3.317091703414917,1.6461278200149536,-0.0
56026,161,5.83,347,5.83,9592,0.04386135501166185,0.001,-3.1759650707244873,-3.3218994140625,1.6207140684127808,55928,0.04946417734026909,-3.1759650707244873,-3.3218994140625,1.6623034079869587,-0.0
56049,161,5.83,347,5.83,9596,0.04147907687971989,0.001,-3.228489637374878,-3.1766269207000732,1.6406339406967163,55951,0.057869408279657364,-3.228489637374878,-3.1766269207000732,1.6236087083816528,-0.0
56071,161,5.82,347,5.82,9600,0.044251040245095886,0.001,-3.271474838256836,-3.30037784576416,1.6754207611083984,55973,0.04568198323249817,-3.271474838256836,-3.30037784576416,1.6584258476893108,-0.0
56095,161,5.82,347,5.82,9604,0.037866939790546894,0.001,-3.245318651199341,-3.118481397628784,1.7315593957901,55997,0.03890247642993927,-3.245318651199341,-3.118481397628784,1.6741962830225627,-0.0
56119,161,5.82,347,5.82,9608,0.04438827062646548,0.001,-3.3442927996317544,-3.422455072402954,1.6193602085113525,56021,0.05344512313604355,-3.3442927996317544,-3.422455072402954,1.6228231986363728,-0.0
56142,161,5.81,347,5.81,9612,0.047922348231077196,0.001,-3.426042159398397,-3.16616153717041,1.6785888671875,56044,0.056497275829315186,-3.426042159398397,-3.16616153717041,1.6037105321884155,-0.0
56164,161,5.79,348,5.79,9616,0.04305718988180161,0.001,-3.3038760821024575,-3.1623082160949707,1.6255745887756348,56066,0.04260045289993286,-3.3038760821024575,-3.1623082160949707,1.589816967646281,-0.0
56188,161,5.8,348,5.8,9620,0.046951513116558395,0.001,-3.21927817662557,-3.296517848968506,1.6199783086776733,56090,0.027077801525592804,-3.21927817662557,-3.296517848968506,1.6331181526184082,-0.0
56212,161,5.8,348,5.8,9624,0.03328987800826629,0.001,-3.1786673863728843,-3.427194833755493,1.6086676120758057,56114,0.0287172868847847,-3.1786673863728843,-3.427194833755493,1.7040481567382812,-0.0
56235,161,5.79,348,5.79,9628,0.055831478287776314,0.001,-3.276090383529663,-3.3064303398132324,1.6483690738677979,56137,0.04467850178480148,-3.276090383529663,-3.3064303398132324,1.6089815298716228,-0.0
56260,161,5.81,348,5.81,9632,0.04281316821773847,0.001,-3.2232093811035156,-3.4445343017578125,1.5811678171157837,56162,0.050179220736026764,-3.2232093811035156,-3.4445343017578125,1.6526736815770466,-0.0
56284,161,5.81,348,5.81,9636,0.03860742226243019,0.001,-3.3358455499013266,-3.424837589263916,1.5708999633789062,56186,0.04048552364110947,-3.3358455499013266,-3.424837589263916,1.6086624066034954,-0.0
56308,161,5.83,349,5.83,9640,0.04344878004242977,0.001,-3.104613463083903,-3.1651527881622314,1.6193145513534546,56210,0.04446744546294212,-3.104613463083903,-3.1651527881622314,1.6807362635930378,-0.0
56330,161,5.81,349,5.81,9644,0.03971164897084236,0.001,-3.2444255352020264,-3.4419543743133545,1.6039682626724243,56233,0.04460877925157547,-3.2444255352020264,-3.4419543743133545,1.662506103515625,-0.0
56352,161,5.81,349,5.81,9648,0.05049836933612824,0.001,-3.474891185760498,-3.3519842624664307,1.6079986095428467,56255,0.055799804627895355,-3.474891185760498,-3.3519842624664307,1.5666998028755188,-0.0
56376,161,5.81,349,5.81,9652,0.04545660503208637,0.001,-3.1808995405832925,-3.20470929145813,1.6284546852111816,56278,0.038455620408058167,-3.1808995405832925,-3.20470929145813,1.661089022954305,-0.0
56400,161,5.81,349,5.81,9656,0.03487290441989899,0.001,-3.294919013977051,-3.330394744873047,1.6023510694503784,56302,0.02911658212542534,-3.294919013977051,-3.330394744873047,1.640588363011678,-0.0
56423,161,5.81,349,5.81,9660,0.03799504861235618,0.001,-3.306142568588257,-3.3513827323913574,1.58885657787323,56325,0.036895789206027985,-3.306142568588257,-3.3513827323913574,1.6090402603149414,-0.0
56445,161,5.8,349,5.8,9664,0.034773509949445724,0.001,-3.218989928563436,-3.187396287918091,1.6708348989486694,56348,0.027231816202402115,-3.218989928563436,-3.187396287918091,1.6578359206517537,-0.0
56469,161,5.81,350,5.81,9668,0.043744189043839775,0.001,-3.502441644668579,-3.5030925273895264,1.498923897743225,56371,0.05074315518140793,-3.502441644668579,-3.5030925273895264,1.525351603825887,-0.0
56492,161,5.81,350,5.81,9672,0.029540153220295906,0.001,-3.3069788614908853,-3.442464828491211,1.5594292879104614,56394,0.02353915199637413,-3.3069788614908853,-3.442464828491211,1.6296594937642415,-0.0
56516,161,5.82,350,5.82,9676,0.04226125466326872,0.001,-3.1071391105651855,-3.1312975883483887,1.6760622262954712,56418,0.035062603652477264,-3.1071391105651855,-3.1312975883483887,1.6850128968556721,-0.0
56539,161,5.83,350,5.83,9680,0.04595603421330452,0.001,-3.1661671797434487,-3.2958900928497314,1.6421871185302734,56441,0.036248791962862015,-3.1661671797434487,-3.2958900928497314,1.7070669333140056,-0.0
56561,161,5.81,350,5.81,9684,0.04536784285058578,0.001,-3.189533551534017,-3.1934423446655273,1.6197439432144165,56464,0.03616001829504967,-3.189533551534017,-3.1934423446655273,1.6641276280085247,-0.0
56583,161,5.81,350,5.81,9688,0.038797253742814064,0.001,-3.202165126800537,-3.2409353256225586,1.6419036388397217,56486,0.047349680215120316,-3.202165126800537,-3.2409353256225586,1.6552016735076904,-0.0
56606,161,5.8,350,5.8,9692,0.050058942288160324,0.001,-3.204106171925863,-3.3195037841796875,1.629671573638916,56508,0.04668450728058815,-3.204106171925863,-3.3195037841796875,1.638423760732015,-0.0
56629,161,5.8,351,5.8,9696,0.03827979229390621,0.001,-3.4083733558654785,-3.4235103130340576,1.605536937713623,56531,0.035082653164863586,-3.4083733558654785,-3.4235103130340576,1.5974314212799072,-0.0
56652,161,5.81,351,5.81,9700,0.04221484065055847,0.001,-3.1189831097920737,-3.3170125484466553,1.6556031703948975,56555,0.03838289529085159,-3.1189831097920737,-3.3170125484466553,1.6857255697250366,-0.0
56676,161,5.81,351,5.81,9704,0.04303300070265929,0.001,-3.295470952987671,-3.2457659244537354,1.6413754224777222,56578,0.04604652523994446,-3.295470952987671,-3.2457659244537354,1.635299841562907,-0.0
56699,161,5.8,351,5.8,9708,0.03608975484967232,0.001,-3.359182119369507,-3.3090808391571045,1.6238778829574585,56601,0.03171418234705925,-3.359182119369507,-3.3090808391571045,1.6039624214172363,-0.0
56723,161,5.81,351,5.81,9712,0.04962344995389382,0.001,-3.1429672241210938,-3.0602736473083496,1.7321566343307495,56625,0.02545926161110401,-3.1429672241210938,-3.0602736473083496,1.667044202486674,-0.0
56746,161,5.82,351,5.82,9716,0.0439151922861735,0.001,-3.319472153981527,-3.208810329437256,1.6988179683685303,56649,0.03198360651731491,-3.319472153981527,-3.208810329437256,1.622603456179301,-0.0
56769,161,5.81,351,5.81,9720,0.047579503059387206,0.001,-3.221117377281189,-3.084378957748413,1.667959451675415,56671,0.06017789989709854,-3.221117377281189,-3.084378957748413,1.6293975710868835,-0.0
56791,161,5.79,352,5.79,9724,0.038962844759225845,0.001,-3.394543409347534,-3.244657516479492,1.630429983139038,56693,0.029727596789598465,-3.394543409347534,-3.244657516479492,1.5552240014076233,-0.0
56814,161,5.79,352,5.79,9728,0.0342848381648461,0.001,-3.2231635252634683,-3.1888301372528076,1.638037085533142,56717,0.022495944052934647,-3.2231635252634683,-3.1888301372528076,1.6455789804458618,-0.0
