rollout/ep_len_mean,time/total_timesteps,time/fps,rollout/ep_rew_mean,time/time_elapsed,time/episodes,train/n_updates,train/MSE_loss,train/loss,train/learning_rate,train/Beta,train/RL_loss,train/critic_loss,train/Main_losses,train/critic_los,train/actor_loss,train/MSE_losses
481.67,156901,158,481.67,990,340,156309,0.24950450658798218,-90.60574340820312,0.001,0.324,-91.41413879394531,0.3970866312086582,-89.26860827636719,0.09958326816558838,-90.10500415039063,0.25814679914712907
481.67,158901,158,481.67,1003,344,158309,0.2753862738609314,-88.50945281982422,0.001,0.316,-89.37967681884766,0.8040562496557832,-89.88506396484375,0.10323214530944824,-90.77708322143555,0.28228457140922547
481.67,160901,158,481.67,1016,348,160309,0.28385987877845764,-89.4210205078125,0.001,0.308,-90.2953109741211,0.23424721636623144,-90.3294482421875,0.16303838789463043,-91.13016723632812,0.2599736866950989
481.67,162901,158,481.67,1029,352,162309,0.26486870646476746,-90.67189025878906,0.001,0.3,-91.46649932861328,0.37616582367569207,-90.17987881469726,0.1701035350561142,-90.96552749633788,0.2618829026222229
481.67,164901,158,481.67,1041,356,164309,0.21450228989124298,-91.92639923095703,0.001,0.292,-92.55274963378906,0.3023299032449722,-90.43135751342774,0.13173919916152954,-91.1934708251953,0.2609976552724838
481.67,166901,158,481.67,1054,360,166309,0.2764160633087158,-90.73341369628906,0.001,0.284,-91.5184326171875,0.6231009029299021,-90.71864324951171,0.5393738150596619,-91.52715377807617,0.2846867946982384
481.67,168901,158,481.67,1067,364,168309,0.2855147123336792,-91.91951751708984,0.001,0.276,-92.70753479003906,0.336426466435194,-91.106501953125,0.27729183435440063,-91.87457232666016,0.27828634268045427
486.04,170901,158,486.04,1079,368,170309,0.292825847864151,-91.10731506347656,0.001,0.268,-91.89208984375,0.8727476860135793,-91.17668618774414,0.09448537230491638,-91.91825765991211,0.2767058181166649
496.1,172901,158,496.1,1092,372,172309,0.2998063862323761,-92.06144714355469,0.001,0.26,-92.8409423828125,0.3614791498333216,-91.55007998657227,0.9639185667037964,-92.25522039794922,0.2712078748345375
496.1,174901,158,496.1,1105,376,174309,0.28619152307510376,-92.68264770507812,0.001,0.252,-93.40384674072266,0.2996054227799177,-92.24589007568359,0.13380774855613708,-92.96252801513671,0.2843801402449608
496.1,176901,158,496.1,1117,380,176309,0.22177577018737793,-92.06095123291016,0.001,0.244,-92.60208129882812,0.40198617163300515,-92.29791046142579,0.11091768741607666,-92.96521008300782,0.2734834366440773
500.0,178901,158,500.0,1130,384,178309,0.22092053294181824,-92.49495697021484,0.001,0.236,-93.01632690429688,0.2423142950385809,-92.49232452392579,0.18757587671279907,-93.13861196899414,0.27385062754154205
491.56,180057,158,491.56,1137,388,179465,0.6050037741661072,-93.30084991455078,0.001,0.228,-94.68025970458984,0.4100288129597902,-92.57134564208984,0.2730100452899933,-93.32491970825195,0.3305149688720703
491.56,182057,158,491.56,1150,392,181465,0.2562360167503357,-94.37354278564453,0.001,0.22,-94.93726348876953,0.38198490031808613,-93.17390795898437,0.1689482033252716,-93.84965988159179,0.30716002428531647
